question_id,answer,model,prompt_variant,sample_idx,is_human,grader_model,thesis_clarity,argumentative_soundness,dialectical_engagement,precision_distinctions,substantive_contribution,example_quality,total,timestamp,answer_char_count,reasoning_char_count,output_tokens,reasoning_tokens
GALLOW-CAUSALDECISIONTHEORISTS-2020,"I. Introduction and Thesis  

Causal Decision Theory (CDT) tells us to maximize expected utility calculated with probabilities that treat the act itself as causally downstream of nothing and therefore held fixed.  In ordinary cases the resulting recommendation is insensitive to how confident you are that you will carry it out, because the utilities of the non-act states do not vary with that confidence.  In “Death in Damascus’’ (DiD)–style problems, however, the very utilities you assign to “go ",openai/o3,rubric_v2_tryhard,5,False,openai/o3,5,6,5,5,5,5,31,2026-02-04T02:08:09.017945,10967,0,3034,576
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Setting the Stage  

Imagine that at dawn you learn three things.  
(a) Death is waiting for you today in one of two cities, Aleppo or Damascus.  
(b) He has already tried to predict which of the two you will visit. If he guessed right, he will be there when you arrive and you die; if he guessed wrong, you live.  
(c) Death’s crystal ball is good but not perfect: with 90 % reliability it foresees your eventual choice, and when it errs it does so by guessing Damascus rather than Aleppo four ti",openai/o3,rubric_v2_tryhard,6,False,openai/o3,5,6,6,5,6,4,32,2026-02-04T02:08:09.017945,13705,0,3822,960
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction and Thesis

Suppose, like the traveller in the “Death in Damascus” fable, you know two things: (i) Death is 90 % reliable at predicting which of two cities you will visit tomorrow, and he will wait for you in the city he predicts; (ii) when Death is uncertain he has a mild predictive bias toward Damascus. Tonight you must decide where to go. A textbook application of Causal Decision Theory (CDT) instructs you to calculate, for each act, its causal expected utility: the utility yo",openai/o3,rubric_v2_tryhard,7,False,openai/o3,5,5,5,5,5,4,29,2026-02-04T02:08:09.017945,11988,0,3109,384
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Deliberation, if all goes well, is a window through which an agent surveys the world in order to decide what to do.  What she sees through that window may change as she gathers new information, but once all the strictly factual evidence is in, her probabilities about the external world should stop oscillating merely because she is engaging in further reflection.  In Skyrms’s memorable phrase, deliberation ought to be “a biological process, not a metaphysical one”: it should produce a decision, n",openai/o3,rubric_v2_tryhard,8,False,openai/o3,6,5,5,6,6,5,33,2026-02-04T02:08:09.017945,14218,0,4037,768
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction and Thesis

Causal Decision Theory (CDT) has long been sold as the best way to reconcile two thoughts that sit uneasily together: first, that rational choice should aim at maximizing expected utility; second, that the expectations that matter are those that track causal rather than merely evidential correlations. But the much-discussed “Death in Damascus” story seems to reveal an internal tension in the view. As I shall argue, the tension is real and serious. CDT’s expected-utili",openai/o3,rubric_v2_tryhard,9,False,openai/o3,6,5,5,5,6,4,31,2026-02-04T02:08:09.017945,15838,0,3841,256
GALLOW-CAUSALDECISIONTHEORISTS-2020,"I. The Shape of the Worry

Causal Decision Theory (CDT) begins from a seemingly simple recipe: for every act A under consideration, evaluate its causal consequences, weight the utilities of those consequences by the probability that they occur if—​in the purely causal sense—​you do A, and choose the act with the highest resulting expected utility.  The “Death in Damascus’’ story appears at first to be a straightforward test of that recipe.  You wake up in Baghdad.  You know that Death, who is an",openai/o3,rubric_v2_tryhard,10,False,openai/o3,5,5,5,5,6,5,31,2026-02-04T02:08:09.017945,15109,0,3826,576
GALLOW-CAUSALDECISIONTHEORISTS-2020,"A Problem for Causal Decision Theory: Deliberative Unrest in Death-in-Damascus

1. Introduction and Thesis

Causal Decision Theory (CDT) tells an agent to pick the act whose causal expected utility is highest, where the expectation is taken with respect to her unconditional credence distribution over states that are not causally downstream of the act. In Death-in-Damascus cases that distribution is not exogenous: what city one ends up crediting Death with predicting depends partly on how likely ",openai/o3,rubric_v2_tryhard,11,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T02:08:09.017945,11318,0,2925,384
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction and Thesis

Causal Decision Theory (CDT) is advertised as a way of isolating the part of the world an agent can truly influence—her causal downstream—and then telling her to maximise expected utility with respect to that causal structure.  In ordinary cases that looks impeccable.  In the family of Death-in-Damascus (DiD) problems, however, the very act of deliberation alters the probabilities that CDT plugs into its expectation formula, and the theory’s advice wobbles accordingly",openai/o3,rubric_v2_tryhard,12,False,openai/o3,5,5,6,6,7,6,35,2026-02-04T02:08:09.017945,13549,0,3739,768
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Death has left Damascus for Aleppo.  
Or so he will have done, if—and only if—you go to Aleppo.  
If instead you remain in Damascus, Death will already be waiting for you there.  
So runs the familiar fable.  In Jeffrey‐style form:

    Act options:  A = go to Aleppo,  D = stay in Damascus  
    State options:  a = Death is in Aleppo,  d = Death is in Damascus  
    Pay-offs:  U(survive) = 0,  U(die) = –1000

Death is remarkably—but not perfectly—good at prediction.  Let
    r = the reliability ",openai/o3,rubric_v2_tryhard,13,False,openai/o3,6,6,5,6,6,4,33,2026-02-04T02:08:09.017945,13416,0,4462,1344
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Death in Damascus and the fragility of causal expected utility

1. Setting the stage  

Causal Decision Theory (CDT) tells an agent to maximise expected utility with probabilities computed by the “causal do‐operator”: P(state | do(act)).  States that lie outside the future light-cone of the contemplated act are to be treated as causally independent of it, so their probabilities should not be altered when one counterfactually intervenes on the act.  In ordinary choice problems—choosing apples ove",openai/o3,rubric_v2_tryhard,14,False,openai/o3,5,6,5,5,5,4,30,2026-02-04T02:08:09.017945,11424,0,3403,896
ISSEROW-MORALWORTH-2020,"1. Introduction and Thesis

How tightly must an agent’s heart be tethered to the concrete beneficiaries of her action for that action to have moral worth? Common wisdom—invoking charges of “moral fetishism” (Williams) or “alienation” (Stocker)—says: very tightly indeed. On this view a person who saves a drowning child merely because “it is the right thing to do” lacks full-blooded concern for the child; the motivational distance diminishes the act’s praiseworthiness. I shall argue that this comm",openai/o3,rubric_v2_tryhard,0,False,openai/o3,5,5,5,6,6,5,32,2026-02-04T02:08:09.017945,11711,0,2937,448
ISSEROW-MORALWORTH-2020,"1. Introduction and Thesis  

The prevailing objection to Kant’s famous claim that only actions done “from duty” have moral worth is that a merely de dicto concern—“do the morally right thing, whatever that is”—looks bloodless. A good person, the thought goes, rescues the child because the child is in peril, not because a moral principle somewhere issues the command “rescue!”  I argue that this criticism presupposes an unduly thin picture of what a de dicto desire to do what is right can be. Onc",openai/o3,rubric_v2_tryhard,1,False,openai/o3,5,5,6,6,6,5,33,2026-02-04T02:08:09.017945,12265,0,2938,384
ISSEROW-MORALWORTH-2020,"1. Introduction and Thesis  
A perennial worry in moral psychology holds that the naked desire “to do what is morally right” is too thin a reed to sustain genuine moral worth.  If an agent salutes the abstraction “morality” while remaining motivationally indifferent to the concrete considerations that make her act right—another’s pain, an avoidable injustice, an urgent need—many critics think her agency is at best second-rate, at worst fetishistic.  I shall argue, to the contrary, that acting so",openai/o3,rubric_v2_tryhard,2,False,openai/o3,5,5,6,6,6,5,33,2026-02-04T02:08:09.017945,12054,0,3347,768
ISSEROW-MORALWORTH-2020,"1. Introduction and Thesis  

Kant thought that “the moral worth of an action lies in the maxim,” and many contemporary Kantians maintain that an agent who acts “from duty”—because she takes the act to be what morality requires—can earn the highest praise.  But a broad coalition of critics (Stocker, Wolf, Smith, Arpaly) protests that a merely de dicto desire to do what is right is too abstract, too cold, even fetishistic to ground moral worth.  On their view, genuinely admirable agents must be m",openai/o3,rubric_v2_tryhard,3,False,openai/o3,5,5,6,6,6,5,33,2026-02-04T02:08:09.017945,13418,0,3452,576
ISSEROW-MORALWORTH-2020,"1. Introduction and Thesis  

Is an agent who acts “solely from the motive of duty”—understood as a de dicto desire to do whatever is morally right—necessarily deficient in moral worth? I shall argue that the standard charge of “moral fetishism” is overstated. A purely dutiful motive can, under certain conditions, suffice for praiseworthy action. The key is to see duty not as an arid fixation on an abstract property, but as a higher-order practical commitment that orchestrates the agent’s first-",openai/o3,rubric_v2_tryhard,4,False,openai/o3,6,5,5,6,6,5,33,2026-02-04T02:08:09.017945,10590,0,2789,512
ISSEROW-MORALWORTH-2020,"1. Introduction and Thesis

Is an abstract desire to “do the morally right thing”—call this a de dicto moral desire—good enough to confer moral worth on an action? An influential line of thought says “no.” It insists that genuine praiseworthiness requires being moved by the concrete right-making considerations themselves: the stranger’s suffering, the partner’s need for honesty, the refugee’s vulnerability, and so on. Someone who acts from a purely de dicto motive, critics urge, displays a kind ",openai/o3,rubric_v2_tryhard,5,False,openai/o3,5,5,5,6,6,5,32,2026-02-04T02:08:09.017945,11767,0,2676,256
